,Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
7222,M24481,No Aerial,100.0,100.0462963,100.0496032,-37.78787,175.171033
7223,M58763,No Aerial,100.0,99.97685185,100.0,-37.795308,175.23755
7224,M64759,No Aerial,100.0,100.0115741,100.0,-37.795483,175.237561
7225,M36186,No Aerial,100.0,100.0231481,100.0,-37.615611,175.388061
7226,M35829,No Aerial,98.61111111,99.79166667,99.4047619,-37.795483,175.237561
7227,M32221,No Aerial,100.0,100.0115741,100.0496032,-37.79551,175.237915
7228,M18641,No Aerial,100.0,100.0462963,100.0496032,-37.795643,175.238116
7229,M55689,No Aerial,100.0,100.0115741,100.0,-37.800359,175.23258
7230,M39206,No Aerial,100.0,99.98842593,100.0,-37.799304,175.232849
7231,M36412,No Aerial,100.0,100.0347222,100.0496032,-37.800709,175.232461
7232,M53885,No Aerial,100.0,100.0,100.0,-37.799557,175.232873
7233,M24484,No Aerial,100.0,99.98842593,100.0,-37.798724,175.233025
7234,M20616,No Aerial,100.0,100.0,100.0496032,-37.799955,175.232691
7235,M46696,No Aerial,100.0,100.0,100.0,-37.797215,175.246708
7237,M69401,No Aerial,100.0,100.0231481,100.0496032,-37.797305,175.245798
7238,M9745,No Aerial,99.65277778,99.65277778,100.2480159,-37.804172,175.241929
7239,M50529,No Aerial,100.0,100.0,100.0,-37.797133,175.247021
7240,M25565,No Aerial,100.0,100.0115741,100.0,-37.597398,175.368367
7241,M38034,No Aerial,100.0,100.0115741,100.0,-37.601586,175.3487
7242,M40732,No Aerial,100.0,99.86111111,99.75198413,-37.799924,175.244418
7243,M48768,No Aerial,99.65277778,100.0115741,99.95039683,-37.800618,175.244578
7246,M4354,No Aerial,100.0,100.0115741,100.0,-37.800853,175.235076
7247,M40243,No Aerial,100.0,99.96527778,99.8015873,-37.795881,175.235272
7248,M46818,No Aerial,100.0,100.0,100.0,-37.839054,175.123931
7250,M51516,No Aerial,100.0,100.0231481,100.0496032,-37.821596,175.176063
7251,M68310,No Aerial,100.0,99.86111111,100.1984127,-37.802533,175.245195
7252,M43711,No Aerial,100.0,100.0,100.0,-37.806423,175.241158
7253,M43606,No Aerial,100.0,100.0115741,100.0,-37.800993,175.239746
7254,M13734,No Aerial,100.0,100.0,100.0,-37.800305,175.246976
7255,M26536,No Aerial,100.0,99.76851852,100.1488095,-37.794431,175.236363
7256,M31019,No Aerial,100.0,99.80324074,100.0496032,-37.795162,175.236672
7257,M34714,No Aerial,99.65277778,99.94212963,99.8015873,-37.794364,175.236168
7258,M51137,No Aerial,100.0,99.60648148,99.65277778,-37.803234,175.157699
7259,M27550,No Aerial,99.65277778,100.0,99.95039683,-37.794095,175.235368
7260,M30277,No Aerial,100.0,100.0115741,99.95039683,-37.798605,175.244245
7261,M28565,No Aerial,100.0,100.0115741,100.0,-37.794158,175.235983
7262,M63157,No Aerial,100.0,100.0,99.95039683,-37.793762,175.235201
7263,M57636,No Aerial,100.0,99.97685185,100.0,-37.794022,175.236282
7264,M12250,No Aerial,100.0,99.98842593,100.0,-37.779099,175.13395
7265,M17399,No Aerial,100.0,99.98842593,100.0,-37.793754,175.235833
7266,M36195,No Aerial,100.0,101.6203704,101.1904762,-37.799534,175.244897
7267,M7862,No Aerial,100.0,100.0231481,100.0496032,-37.8280233,175.1698821
7268,M69822,No Aerial,100.0,99.98842593,100.0,-37.650727,175.285223
7269,M29199,No Aerial,100.0,100.0115741,100.0,-37.82203657,175.2248649
7270,M53870,No Aerial,100.0,100.0,100.0,-37.83700645,175.1243544
7271,M2288,No Aerial,100.0,100.0,100.0,-37.80760446,175.2008086
7272,M64354,No Aerial,100.0,98.72685185,100.0496032,-37.7872101,174.8663366
7273,M4149,No Aerial,100.0,100.0115741,100.0,-37.67617408,175.1543813
7274,M3776,No Aerial,100.0,100.0115741,100.0,-37.66912629,175.1508646
7275,M37602,No Aerial,100.0,100.0,100.0,-37.544883,175.168995
7276,M27988,No Aerial,100.0,100.0,100.0,-37.56154167,175.1586367
7277,M7388,No Aerial,100.0,100.0115741,100.0496032,-37.67412728,175.1431449
7278,M9373,No Aerial,99.30555556,99.03935185,99.30555556,-37.79551744,175.234254
7279,M60349,No Aerial,100.0,99.96527778,99.95039683,-37.79777487,175.2471785
7280,M47198,No Aerial,100.0,100.0115741,100.0,-37.79629726,175.2348928
7281,M4591,No Aerial,100.0,93.10185185,100.0496032,-37.82477208,175.169222
